date,yoy_gdp,yoy_impgs,yoy_gpdic,yoy_pce,yoy_expgs,yoy_iputil,yoy_pceens,yoy_ipman,yoy_chemical_goods
1997-01-01,6.0963102572420285,8.67863004808337,11.127953007537817,5.668696661087934,6.490006854666044,3.707405530432891,2.041013772126852,8.846348964739828,3.2283914805567298
1997-04-01,5.7795690607641275,7.904388146189268,11.584951880929802,6.027329996855145,3.1432854742165857,1.7487287538138154,-4.138404330196723,9.08610230458106,4.039545542486422
1997-07-01,4.914109664865191,6.356565462206847,7.220698865605048,5.961335034449607,-1.1312034832786475,4.166944379157795,-3.136830025589473,6.621654716270415,2.0249707629445775
1997-10-01,5.524202428644603,4.010464467667359,8.768860902767297,6.264040180311852,-2.2029378829272623,2.7422674387499812,-6.826405579073771,4.789206862086694,-0.07024726877344134
1998-01-01,6.112925206356758,7.260009558787705,7.6562310077172,6.536307881574369,2.0945824964192945,4.009171735380894,-4.517528499625631,4.517011021825137,-1.304091016218372
1998-04-01,6.488192220384063,7.985967619833893,10.731403518981775,6.191225216840036,2.47713591495322,3.8053391655590136,-2.318787313354799,5.0890304494244365,0.8783044466246849
1998-07-01,5.966709842346794,11.572525742891814,7.637375856070469,6.598662138216737,6.06831480467802,0.15213126476502348,3.121341306492964,5.89893416322283,3.2981986812805406
1998-10-01,5.717158200455538,14.719448142635295,7.2072576779227875,6.569818143493341,7.089097165011386,3.6943458477814843,14.302938546596712,4.984681057896068,2.452689663293631
1999-01-01,6.550608266223377,16.198110814953232,8.785699863471944,7.411835496090233,7.97287148184849,1.7351051108406146,16.672827017243634,5.619225057062778,5.183396241363067
1999-04-01,6.725095219072527,18.35950740557633,7.372899910427575,7.8597732057576355,10.16012551839201,1.0729695788212166,15.005608894971122,5.7436949180272485,1.0698085211455644
1999-07-01,7.480037289141201,15.692703682980584,10.617451015187685,7.7395120676404545,9.87938435447636,1.0339002504097285,13.521079636212228,6.296076092883751,4.114743642968298
1999-10-01,6.00089461193894,16.190743375814733,5.92666313947212,7.219291710561094,13.0782749742122,3.4091368460902425,15.457498929150914,4.05732554435913,-0.655280325465101
2000-01-01,5.324175459217595,10.95740013928504,6.925896163593742,6.035202816921146,6.750063861545096,4.869971484061891,15.734219445408286,1.5354517273700985,0.4022216072766618
2000-04-01,3.683593082793164,3.525771040928394,-3.3476649867157127,5.737048007462854,1.1011090494161064,2.410293921533837,12.935989195547313,-1.6274787781617959,-2.7843075164524516
2000-07-01,4.008005697525781,-4.229624121370815,-3.4923738347856874,5.052501664317673,-5.32624649760578,2.7715695232121753,4.486721807215541,-2.9489738081251256,-3.3093383224528994
2000-10-01,2.864504725261119,-8.749724408291897,-4.531794108712335,3.9259693086263887,-10.626900834351972,-1.7180690890685557,-6.7482195666645,-3.4081635846217675,-1.4002211979458217
2001-01-01,2.5826733443313494,-8.981049773056732,-6.567566367555773,4.007345214640124,-14.770796994914807,-4.636442378915309,-17.633667853538768,-3.8974826353010616,3.5035236979271582
2001-04-01,3.2337010505091777,-1.805897072305764,-2.8402094758877494,4.335481196954436,-9.124354685896861,1.1491020617272403,-13.12797335820229,-1.3242495254254563,7.118140318408346
2001-07-01,4.018672798449973,7.1330488648289485,1.7942173628896003,4.795192408112895,0.21031430161831288,4.467009013123833,-1.7879055265554067,1.923610996139532,7.050301682889358
2001-10-01,4.617195826292655,13.554212465035242,5.290255244040244,4.712305490462908,7.738985842359028,4.201063750818164,4.378228207587898,4.747508391433652,6.107614918419652
2002-01-01,3.5925539796188084,14.777448864267985,1.8607450727311527,5.060935941734927,5.032505605394473,6.068776083557648,19.745651802720698,3.3848419157772556,1.0456724968500888
2002-04-01,3.9682098597099262,10.223991889816173,1.7220987681950493,4.929165902534506,2.0741453539665184,3.5939690235244734,28.099751347081877,2.1592333437620086,2.684492554052426
2002-07-01,3.870751040485415,5.053503816315713,0.3508662440753949,4.871110047255178,-0.8545041355546239,0.5780318527434527,7.005549944949114,-0.4976299127144619,-1.406325776285426
2002-10-01,6.047257473964097,3.8306383450833374,3.2198122448140847,6.212948592965373,2.3564195225186504,0.18592933177777016,9.01253180471385,0.8545674211528032,3.375630302584243
2003-01-01,6.642051491595133,7.879247967434141,8.831954346266963,6.108562642046553,10.883107477503298,-0.43545360314906223,-0.0071513193768524275,1.9305778539205949,-0.06888669244945689
2003-04-01,7.305989525138507,13.130329260123412,10.142657048070841,6.224965201000528,15.949496766149714,3.556321845561714,15.49345426904003,3.0883740390140595,2.640097205394752
2003-07-01,5.834441726320812,16.530161316202538,8.685067428657153,5.5335533738399265,14.848746338281089,1.7418789904515268,12.556077288174066,3.2185649681635975,3.49619402585492
2003-10-01,5.706303185276767,14.087838528809511,5.917371334990992,6.09571269946878,8.149646540752462,0.23915320597423206,6.535978690286382,3.0099595878978174,6.168971892725427
